Emotion,Angle1,Angle2,Angle3,Angle4,Angle5,Angle6,Angle7,Angle8,Angle9,Angle10,Angle11,Angle12,Angle13,Angle14,Angle15,Angle16,Angle17,Angle18,Angle19,Angle20,Angle21,Angle22,Angle23,Angle24,Angle25,Angle26,Angle27,Angle28,Angle29,Angle30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feliz,5.0425143,179.9700916,13.39252035,167.1711548,7.765216113,171.8698327,174.093802,0.54594907,2.792815608,172.8747756,24.31699726,56.14286721,175.4259403,149.0362506,124.2374835,33.69006972,2.024212879,155.9380677,33.5034314,47.65738389,171.0273653,134.370197,171.869653,6.290681984,92.05729211,42.57246126,164.2881835,152.8425942,104.0241581,110.224826,52.40373001,27.84961871,24.52903779,132.4737775,166.3286476,126.8698119,63.08537812,105.387354,68.77580377,88.15219164,66.80137867,10.42205898,7.846028313,133.1521328,168.2064586,33.71737776,2.993773955,19.44018881,93.75160517,51.34018431,22.61988936,104.7514292,14.26997003,0.662660915,165.8096217,166.327268,89.59073167,48.15072746,176.2217809,31.72019501,45.68090403,177.5672059,159.983956,2.596724152,24.02669373,34.19572005,47.89577696,7.097136008,105.387354,37.27339133,90.62033473,177.2736026,40.05520476,83.3674847
Feliz,5.657127769,179.9703079,13.39251271,163.8277923,6.606372796,168.6900565,176.8201232,0.545948332,1.432511854,174.2890107,24.3169972,58.84067259,175.4259395,149.0362528,127.7630929,32.44470526,0.015309639,149.7626084,33.93272963,48.21821833,171.0273647,134.3701966,153.4349838,6.290682113,90.32368273,37.05653438,161.8745171,163.4953025,107.5497726,120.5296673,52.40372993,27.40558333,24.30456999,133.423341,168.4951485,125.4752504,62.58799714,105.7908387,68.19853809,79.69503705,69.27441077,12.37774218,7.609529664,131.8199211,173.3085342,33.71737784,2.889862312,23.62956912,100.0078218,51.3401847,22.61988817,102.4640874,13.94013604,0.662659064,165.8096207,166.7293358,85.19202272,48.1507276,176.1859077,30.59695251,46.73279068,177.2360409,157.4631439,2.547591651,24.02666035,34.19569905,51.50446102,7.052212245,105.7908387,36.34896065,90.22893226,168.0916803,38.42935408,83.36748472
Feliz,5.194495342,170.5376311,7.815318147,167.1711561,6.606373587,165.963726,171.8698518,6.709860629,1.397640043,174.2891426,23.91055911,56.14286597,175.4259431,158.1985976,124.2374822,32.44470517,2.078425169,149.7626088,30.74996711,49.56434537,171.0273654,134.3701927,153.4349833,6.460605552,88.47138521,41.92104842,162.8756644,166.9610387,103.8895983,110.2248272,50.34361902,28.84970912,24.30456877,132.5382255,161.5650236,126.8698113,61.34921465,103.8662253,69.34956219,71.56493685,66.80137842,13.728801,6.842767815,131.819937,173.9201763,32.52485283,2.935726218,27.84174964,95.40366307,51.22582227,23.49858831,103.9134999,14.43814106,0.634283025,166.4817025,166.3272699,69.55043813,59.39360021,176.1859008,31.13121234,44.65134985,171.0273409,163.8277446,1.639608342,23.77249922,33.6901598,51.46843394,7.052212241,103.8662253,36.81337933,90.62033408,177.8589943,39.57729321,83.36748481
Feliz,5.194494353,170.5376301,7.815319568,167.1711551,6.831065933,168.6900561,168.6900612,6.340213986,1.397411581,174.2891382,23.96425725,56.14286721,175.4259398,137.726324,135.0000155,32.60200573,2.078425009,154.627113,33.93272937,49.56434527,168.3010546,134.370197,179.9680244,6.460605331,89.99998049,39.28941328,162.875662,165.2214653,103.3257876,117.3498302,50.4930599,28.84970883,25.00088462,132.4737778,166.3286495,121.6753941,62.70484291,103.8662249,70.81004112,63.43484746,69.27441023,12.63709234,7.609529156,123.689888,173.3085317,32.95524948,2.889861328,27.84175053,93.75160557,50.19442687,25.55998327,105.1780999,13.94013598,0.662660531,162.2061247,163.2368438,85.19202232,59.39360063,176.8994836,31.13121282,47.21928334,174.1139649,163.6517271,1.826518259,24.02669239,34.1957194,51.19391856,7.052212248,103.8662249,36.5794528,90.62033474,166.6540191,40.60942925,81.02737272
Feliz,5.194494328,170.5376391,7.815319199,167.1711545,6.831066951,165.9637249,174.0938016,1.332324578,1.432514331,174.2891396,23.99728831,52.12499859,175.6011849,158.1985975,124.2374813,32.4447052,2.078425109,154.6271129,33.9327294,48.21821839,171.0273649,136.0749177,153.4346348,6.290682051,91.2048764,37.05653469,162.8756612,163.4953023,106.8514024,117.3498321,49.03266187,27.85661274,24.3045687,134.1785042,166.7594407,126.869811,62.20566746,103.8662249,70.81004162,75.96364229,69.27441051,12.63709233,7.35007022,131.8199329,173.9201728,32.95524959,2.889861322,27.84175045,95.40366333,61.50435499,23.49858887,102.8674553,13.94013616,1.692992738,163.0833267,162.2417334,85.19202262,59.39360062,176.2217804,30.96025578,47.21928331,174.1139646,157.297087,1.867461508,30.32372297,27.07070637,51.19391834,7.052212247,103.8662249,36.57945301,89.68823676,166.6540189,38.42935316,82.05652754
Feliz,5.042515013,171.8698528,6.483120479,168.5033613,6.831066637,171.8698316,174.093801,1.332324966,1.432516768,174.2891375,24.06872952,59.03621965,175.6011849,158.1985975,124.2374817,29.24268572,3.814103949,154.627113,33.93272925,46.84760542,171.027365,134.3701931,161.564913,7.900980146,91.20487594,41.65857976,162.8756601,163.495304,107.5497731,128.6597578,51.09277281,27.85661275,24.30456867,132.4737771,166.7594399,121.6753936,62.70484341,102.9883879,68.77580365,75.96364174,69.27441016,15.81136654,7.609529549,131.8199324,171.5728518,32.95524955,2.993774017,27.84175082,95.40366368,61.50435489,23.49858907,102.8674547,14.43814099,1.028217831,162.7035445,165.9266112,85.19202237,59.39360073,176.22178,30.39362511,47.21928336,177.2360408,157.2970867,1.867461433,30.32372333,27.07070699,51.19391853,7.052212249,102.9883879,36.57945302,89.68823696,169.1435634,38.42935294,79.76591757
Feliz,5.042514696,179.9699177,15.94541411,154.855186,6.606372781,165.9637255,165.9637352,6.709860568,2.792818576,179.9450145,23.99728834,60.94536971,175.6011871,149.0362531,124.2374816,29.24268561,3.814103665,154.6271132,30.74996731,48.21821809,171.0273649,133.854056,161.5649082,6.290682018,89.99998153,42.82170711,162.875663,165.1815892,103.1829505,114.3410584,50.34361907,28.30075718,24.30456874,132.4737792,161.5650243,126.8698114,61.7131648,102.9883883,70.81004296,75.96364261,69.27441111,12.07084446,7.350070283,131.8199362,171.5728563,33.29286023,2.800533614,20.55626585,97.28153176,50.19442203,23.49858853,102.8674551,13.61443181,1.028218077,163.4428757,163.9091687,71.13639791,47.31114247,176.1859045,30.39362528,45.6809039,174.6036536,163.8277444,1.908447632,23.1987461,34.19569622,51.19391801,7.065826579,102.9883883,36.02980464,90.6203345,173.9071983,39.07209957,80.98154085
Feliz,4.525359024,179.9695836,15.94540797,167.1711554,6.60637326,165.9637251,171.8698524,2.752544396,1.397414699,174.2891399,23.91055924,55.85639573,175.6011855,149.0362531,122.9052619,32.44470506,0.01534846,158.8888498,34.06090903,47.33730027,174.2893954,133.8540554,179.9675997,6.290682161,89.6533852,42.57246138,160.8342107,166.9610396,104.0241587,114.3410575,50.49305997,22.75444775,23.96250751,132.4114341,163.3007326,126.8698103,62.58799612,103.4451787,68.77580488,88.15219763,66.80137993,12.37774222,7.577288011,116.5648819,173.3085314,33.25119643,2.889861808,21.50157288,93.75160332,51.22582174,23.49852589,102.8674554,13.94013619,0.60279663,162.1881515,166.7293355,76.6754557,66.51861761,176.7602758,30.22247407,45.09549434,177.5672069,163.827743,1.63960824,23.19874893,34.19569761,47.89577638,7.056469107,103.4451787,36.57945305,90.62033434,177.8589882,40.1384463,81.13098176
Feliz,4.620690132,179.9702114,15.94540787,167.1711561,6.831066798,170.5376607,168.690061,6.340213948,1.397416005,174.289143,23.99728841,53.13008493,175.601186,158.1985977,127.7630939,32.44470507,2.078425166,154.6271129,33.93272977,47.3373003,168.3010545,133.8540535,179.9671879,6.290682107,89.9999813,44.8329633,160.8342132,163.4953025,103.8895989,114.3410582,50.34361911,23.19859236,25.00088376,131.5221112,168.49515,126.8698112,62.09715108,103.8662254,70.81004276,81.02723979,66.80137931,12.63709245,7.915046801,124.6946737,176.5408877,33.08227775,3.444104919,21.50157176,93.75160386,61.50435487,23.49858767,102.8674538,14.43814113,1.02821839,166.1532353,163.2368445,69.55043818,66.51861767,176.729486,30.59234765,47.21928316,174.1139655,163.6517273,1.826518475,29.745,27.57025013,47.31114617,7.107819078,103.8662254,37.18682221,90.62033435,166.6540188,38.98357728,80.98154085
Feliz,5.042514254,170.5376311,13.39252023,167.1711547,5.760104456,176.8201006,176.8201244,2.752544103,2.792817848,172.8747782,23.99728842,52.12499873,175.4259434,149.0362526,136.7357145,32.44470492,2.078425127,154.6271132,30.74996738,47.65738383,176.38602,136.0749276,171.869651,6.290681903,88.46327655,42.5724612,164.300465,176.5300699,105.1156972,127.8749242,52.40981123,28.30075696,23.60679582,133.2268397,163.300733,121.6753928,62.70276694,105.3873545,68.77580517,91.68449658,69.27441248,14.25347392,8.096775265,116.5648792,173.3085349,32.78569759,2.785870331,15.16148443,98.58348268,50.19442163,24.44391051,102.8674575,14.55677401,0.376904174,162.9074472,167.7239522,69.55043814,46.86479613,177.2993469,29.48026413,44.65134983,177.0261931,160.7612746,2.107251294,22.62002869,34.69524402,47.62423412,7.066231427,105.3873545,36.02980439,90.07420446,177.8589963,40.13844406,82.29950979
Feliz,4.419299454,179.9696185,15.94541403,167.1711568,6.60637303,168.6900557,168.6900562,6.709860651,2.792818917,172.8747788,23.668006,63.95815045,175.6011822,158.1985976,126.0273948,32.44470515,2.078425352,154.6271129,31.75947902,49.25795427,171.0273656,138.9644491,171.8696464,6.290682131,88.463277,43.06320513,163.9258408,163.4953032,106.7085648,120.5296666,50.4252276,23.64273685,23.03846347,132.4737777,166.7594384,121.6753922,61.22727646,102.5776145,70.35544167,75.9636381,69.27441035,10.94673224,7.738227636,131.8199273,173.3085327,32.78569803,2.800533955,15.16148413,101.3097709,61.50435492,23.49859158,101.2641776,14.11288487,0.421918349,163.8026226,163.9091684,69.55043836,52.5494361,177.2993096,30.22247445,45.68090381,173.9041013,163.827744,1.867461623,23.1987488,34.69524344,50.60928768,7.065826575,102.5776145,36.38543436,90.49095335,173.9071986,39.07210247,82.41962658
Feliz,5.042515689,179.9700299,15.25513202,163.8277927,8.464965951,171.8698321,176.8201223,2.752545023,2.792819527,179.9445801,23.9972884,58.84067218,175.601183,149.0362528,124.2374811,32.44470522,3.814104068,154.6271129,33.93272964,47.65738422,171.0273645,136.0749198,153.4349842,6.290682178,88.46327675,44.87182665,162.8756586,163.495299,103.3257876,120.5296675,52.40372997,28.30075705,22.34219382,134.1785037,166.7594405,121.6753912,61.39799572,103.0740987,69.19861095,75.96363994,61.14432233,12.63709235,8.459857877,131.8199259,173.3085329,33.25119642,2.785870601,15.1614856,101.3097714,61.50435499,23.49859061,101.41804,14.06760877,0.602795495,166.8594471,166.9360321,84.80554872,52.54943663,176.2217836,29.85936526,45.69027859,177.2360408,160.761274,1.867461525,23.19874945,34.19569852,47.93438505,7.045972226,103.0740987,36.76874644,90.74785412,168.6900461,39.49938566,80.98154078
Feliz,5.194494824,179.969973,13.39251215,167.1711548,6.60637381,178.1523026,171.8698787,6.709860929,1.397416756,174.2891424,22.6666181,58.84067139,175.4259441,153.434951,124.2374813,32.44470515,0.015384858,149.6131667,34.06090911,48.21821793,168.3010544,134.3701935,179.9682006,6.290682271,89.9999816,42.8217071,161.5023994,165.2214563,106.7085654,128.6597578,50.49305997,28.30075726,22.34219297,132.4737778,161.5650251,125.4752509,62.58799623,106.2651917,69.19861201,83.88430337,66.80137974,13.72880104,7.350070546,123.6898977,176.5408884,32.74750501,2.785869856,27.84175116,96.73587991,51.22582186,25.55997856,101.2641775,14.06760898,0.048654341,166.5289148,166.7293367,89.20425837,59.39360018,176.760249,30.22700563,45.09549428,177.5672068,163.8277423,2.647754334,23.19874651,34.19569562,50.88040129,7.065826573,106.2651917,35.91425608,90.62033406,177.8589935,40.1384468,81.22631585
Feliz,5.194494686,170.5376381,13.39251184,167.1711566,8.464966308,170.5376609,176.8201246,2.752543879,4.398781521,174.2891455,23.59901639,60.94536866,175.4259447,153.4349508,129.7187754,31.86598035,2.078425155,154.6271121,33.93273021,49.18490979,171.027365,136.0749209,179.9675833,6.29068222,89.63135739,43.7301101,161.871209,163.4952987,103.3257882,114.3410574,50.49305995,28.30075726,24.30880471,133.2268382,169.011317,131.18583,61.22727657,106.2651918,69.78168619,88.15220232,66.80138003,14.25347389,7.350070611,131.8199371,168.2064605,32.45780719,3.244553355,27.84175008,95.40366067,61.41209146,23.49858702,100.6379334,14.23563153,1.418572497,162.9074476,167.3232961,86.39150932,66.5186174,176.3860987,30.22700596,46.63387344,177.2360432,160.7612758,2.061017517,22.38029672,34.69524223,50.92237556,7.027740131,106.2651918,35.47272615,90.20629726,169.7289712,39.09837318,81.13098183
Feliz,5.19449332,171.8698442,7.815318553,167.1711562,5.873121059,178.1523021,176.8201235,6.709860662,2.792818199,172.874781,22.6666181,58.84067178,175.4259447,153.4349506,124.2374823,32.44470489,2.024211813,154.6271136,33.93272981,47.65738368,171.0273648,136.074923,153.4349835,7.900980043,88.8098725,42.82170725,163.9258433,176.5300806,106.7085659,117.3498323,50.34361916,27.84961881,25.00088369,134.1785074,161.5650252,121.1592274,61.49837227,102.9883886,70.81004328,83.88430426,66.80138028,12.37774226,7.350070271,131.8199408,173.3085339,32.7856977,2.78586891,21.501644,101.3097741,62.53575461,25.55997967,103.6914527,14.06760894,0.602795366,166.1691702,166.9360323,69.55043843,59.3936001,176.3604153,30.39362519,45.69027847,174.113966,160.7612751,2.011962585,22.95424257,34.19569481,51.15451268,7.052212231,102.9883886,36.81337927,89.27420076,166.2005009,40.2233274,80.98154092
Feliz,5.194494374,170.5376296,13.39251233,167.1711553,6.560938538,165.9637259,171.8698525,6.340214397,1.397414826,179.9448054,23.66800599,63.95815139,175.4259428,153.4349511,127.7630929,32.44470502,2.078425103,149.7626084,30.74996734,47.83878251,173.6597413,133.8540564,179.9678479,6.290681993,90.34657794,41.92104849,162.8756592,167.0691419,106.8514029,117.3498321,49.21096769,22.75444764,25.0008841,131.5221118,163.3007332,121.6753927,62.09715106,105.3873545,68.08996315,88.15219954,69.27441187,14.25347386,7.701355014,131.8199325,176.5408843,32.49346977,2.785870185,27.8417512,96.73588104,61.50435471,25.55998067,102.8674558,14.11288499,1.028218013,166.1691684,166.3286781,84.8055488,59.39360033,176.8994852,30.39362547,46.63387364,177.2360428,164.197389,1.826518512,30.0792206,27.22943583,50.9223761,7.015074705,105.3873545,36.57945309,90.20629805,169.7289716,40.05520534,79.94422349
Feliz,5.194494484,171.8698436,13.39251238,167.1711551,6.56093855,165.9637248,171.8698519,6.340214436,4.332384361,179.9446996,23.66800605,63.95815137,175.4259423,158.1985976,124.2374816,32.44470495,2.078425582,148.4446409,31.7594788,46.31125664,173.6597412,133.8540557,153.4350208,6.29068204,90.34657759,41.92104857,162.8756581,167.0691423,103.3257882,120.5296685,50.49306001,27.84961857,25.00088423,132.4737789,166.7594406,121.6753928,62.09715091,105.3873545,68.0899628,75.96364017,61.14432262,10.94673223,8.690373229,123.6898931,176.5408833,32.78569779,2.785870379,21.50164722,96.73588075,61.50435463,25.55998104,102.8674551,13.94013626,1.028218143,166.1691681,166.3286779,84.80554871,59.39360032,176.8994848,30.3936256,46.63387365,174.1139648,164.197388,1.826518443,23.19874875,33.85720248,47.89577643,7.045972221,105.3873545,36.57945318,90.20629815,169.7289719,39.09837267,81.13098179
Feliz,5.194493897,170.5376301,13.39251254,167.171155,8.464965348,168.690055,168.690061,3.179875052,4.3323839,179.9449897,23.66800601,53.13008521,175.6011865,158.1985976,124.2374813,33.98952182,2.024211963,154.4776709,34.06090914,46.31125673,173.6597705,133.8540552,179.9678235,6.29068204,88.46327636,39.28941354,161.8891485,163.4953047,103.1829509,114.3410591,50.49306001,23.64973059,23.36913327,131.5221119,161.565025,121.6753929,62.09715077,106.2651915,69.19861129,71.56493841,69.07546655,12.37774225,7.701355086,123.689898,168.2064584,32.78569767,2.800534309,27.8417509,96.73588102,61.50435471,25.55997941,102.3031047,14.43814119,1.028217849,162.9074465,166.9360317,69.55043824,59.39360044,176.7294886,30.22700543,46.13442301,178.8837287,166.812063,2.011962621,22.62002615,34.19569625,47.58225972,7.107819076,106.2651915,36.81337911,89.27420057,166.2005006,40.13844485,81.13098178
Feliz,5.042514979,170.5376314,6.483121364,167.1711531,6.831066704,165.9637255,171.8698507,6.340214668,4.332384328,179.9447103,23.66800602,53.1300859,179.9916538,158.1985975,124.2374818,32.4447048,2.078425852,149.7626086,33.93272933,47.65738367,171.0273642,136.074921,161.5649069,7.900980104,90.3465767,41.92104845,161.8712041,165.2214589,105.1156977,114.3410591,50.49306002,28.30075702,23.60679451,133.2268389,166.7594412,121.675394,62.58799515,103.8662251,68.77580308,75.96364163,66.8013806,14.25347381,7.350070413,131.8199364,173.3085298,33.12840305,2.785870291,21.50164709,96.73588261,61.50435423,25.55998011,102.8674543,14.43814114,1.028218596,162.9074465,166.3286779,69.55043767,48.15072728,176.7602763,30.22700529,46.63387376,177.2360418,163.6517239,1.867461376,22.38029887,34.6952438,47.31114658,7.056469109,103.8662251,36.02980473,90.2062988,169.7289711,39.6525961,81.13098174
Feliz,5.194494022,170.5376317,13.39251283,167.1711537,8.240272125,171.8698331,176.8201229,2.752544897,2.792817892,172.8747777,23.99728839,56.1428676,175.4259465,137.7263236,124.2374811,32.44470479,2.078425122,154.6271135,30.749967,46.33221431,173.6597403,133.8540578,171.8696524,6.290681881,89.99998017,42.57246125,163.278103,165.1815898,106.8514035,128.6597595,50.34361913,23.19859189,23.96250655,131.522113,161.5650257,126.8698124,61.71316387,106.6992415,70.81004094,75.96364323,61.14432321,12.63709243,7.738228293,116.5649749,173.3085335,32.78569732,2.785870062,17.28939705,95.59920745,50.29007362,28.61046924,103.6914546,14.11288506,0.412021715,162.5476998,163.9091683,85.19202246,52.54943594,177.2993445,30.20540927,45.68090404,174.6036532,160.7612731,2.011962436,22.62002599,34.19569637,50.60928794,7.065826578,106.6992415,35.91425549,90.50926996,173.9071985,39.62986328,81.07687484
Feliz,5.194492608,171.8698533,7.815319806,167.171155,6.606371232,174.0937776,165.9637352,6.709860607,5.267800969,179.9444921,24.0687295,55.85639713,175.6011845,137.7263234,124.2374819,30.77403889,5.804747076,154.6271135,34.9600934,47.33730035,168.3010543,136.0749258,153.4349821,6.355210563,88.8098716,42.57246103,162.2447602,166.96105,102.6308479,114.3410582,50.30511083,28.30075691,24.30880524,133.2268391,161.5650232,121.6753942,61.71316442,103.8662248,69.36174011,91.68449637,61.14432288,12.3777421,8.501261647,104.036199,166.0453892,32.7475041,2.681865511,27.84175051,95.40366634,50.19442151,19.44002744,104.1320554,14.07094645,0.412022395,163.7889577,164.9037847,69.55043755,59.39360056,177.2993464,30.22700592,45.09549454,174.1139649,163.827743,2.10725109,22.8646701,35.04202009,51.17556308,6.654577148,103.8662248,37.00139352,90.07420498,169.7289726,39.07209786,82.29950963
